,0,1,2,3
0,0.0,0.0,47.8131027222,0.0
1,0.0,0.0,355.48348999,0.0
2,0.0,0.0,0.0548665523529,0.0
3,0.0,0.0,0.0537782907486,0.0
4,0.0,0.0,0.0544005632401,0.0
5,0.0,0.0,377.866668701,0.0
6,0.0,0.0,68.6822662354,0.0
7,0.0,0.0,0.0545114278793,0.0
8,0.0,0.0,0.597071170807,0.0
9,0.0,0.0,1.54370474815,0.0
10,0.0,0.0,0.0527372360229,0.0
11,0.0,0.0,0.0549762248993,0.0
12,0.0,0.0,0.053967833519,0.0
13,0.0,0.0,1.70703887939,0.0
14,0.0,0.0,0.977235674858,0.0
15,0.0,0.0,42.4121742249,0.0
0,15.3721456528,13.6617507935,0.0,0.0
1,21.1746425629,8.36515235901,0.0,0.0
2,3.89284658432,2.47561693192,0.0,0.0
3,3.13440895081,0.971020162106,0.0,0.0
4,5.4928650856,9.69461727142,0.0,0.0
5,2.06452059746,2.07274079323,0.0,0.0
6,1.79717063904,0.0898222923279,0.0,0.0
7,3.90783953667,2.49432897568,0.0,0.0
8,0.0,3.52379131317,0.0,0.0
9,2.64868330956,6.47324180603,0.0,0.0
10,13.0659208298,2.04396605492,0.0,0.0
11,3.89026355743,2.47278285027,0.0,0.0
12,3.88783669472,2.4710650444,0.0,0.0
13,0.0,0.0,0.0,0.0
14,5.87922859192,0.731017291546,0.0,0.0
15,0.78401017189,0.0,0.0,0.0
0,0.0,8.67307567596,2.98051786423,8.88265800476
1,0.0,9.75413227081,6.18608999252,4.98666524887
2,0.0,0.0,0.0,3.27825760841
3,0.0,0.0,0.0,0.718532204628
4,0.0,0.822184324265,0.339240342379,1.82109391689
5,0.0,13.1990060806,6.5049905777,9.63613891602
6,0.0,2.8696668148,2.03090071678,1.37374401093
7,0.0,4.64136981964,2.48286318779,3.78989124298
8,0.0,0.279243260622,0.863799512386,0.0
9,0.0,1.4733029604,0.154536396265,3.72201251984
10,0.0,2.62588167191,3.2277598381,0.0
11,0.0,4.27353334427,1.36058568954,5.35357809067
12,0.0,0.0687337517738,0.43412566185,0.0323073640466
13,0.0,4.65075874329,2.47816467285,3.79001283646
14,0.0,6.79739189148,5.46455383301,1.71283578873
15,0.0,2.15564227104,1.30970323086,2.04361248016
0,0.465943127871,0.411417961121,0.387656271458,0.0
1,1.55914473534,0.0977143645287,2.43341159821,5.38885259628
2,3.14060783386,2.27427434921,3.49346423149,0.210701301694
3,0.685200572014,0.0,1.09178853035,7.26836442947
4,5.83334302902,4.31328725815,6.71741962433,15.0125494003
5,0.402618974447,0.0,0.564428389072,2.06285738945
6,0.0,0.0,0.0274209976196,4.11238527298
7,2.71506929398,1.80156719685,3.31943106651,12.2901000977
8,0.428707331419,0.198517024517,0.469414293766,0.553202986717
9,0.432511597872,0.190723210573,0.476409256458,0.550060749054
10,5.44494152069,4.31531000137,5.93581962585,2.5633354187
11,2.57173442841,1.32050383091,3.26851558685,2.6629679203
12,0.432547420263,0.197693258524,0.472302019596,0.548971772194
13,4.42501688004,3.29432964325,4.99820899963,6.59606647491
14,0.10832259059,0.0,0.100326418877,0.375978648663
15,0.952188253403,0.375364482403,1.189427495,0.964287996292
0,1.29823231697,0.0,0.0,0.472342193127
1,7.30204820633,3.59777212143,1.80945003033,4.33104562759
2,2.62524652481,2.14607024193,2.01468110085,0.156528025866
3,2.41190338135,0.0,0.0,0.0
4,1.29932546616,0.0,0.0,0.469304025173
5,1.29890584946,0.0,0.0,0.471507847309
6,1.2901456356,0.0,0.0,0.465617120266
7,0.846063971519,0.412488281727,0.0,2.73861861229
8,5.01027202606,4.29526996613,3.1309030056,2.62964653969
9,4.29265165329,1.18346464634,0.0,2.64741420746
10,1.6837092638,2.45200824738,1.28945755959,2.12217450142
11,1.70817995071,0.0,0.0,1.31663990021
12,3.32034134865,2.28565144539,0.511716365814,3.39617657661
13,1.29812717438,0.0,0.0,0.472527384758
14,0.0,0.0,0.0,0.0
15,1.30224716663,0.0,0.0,0.466533482075
