,0,1,2,3
0,0.259860932827,2.04291055184e-07,4.88348632643e-05,9.42225888139e-05
1,1.0,0.995903193951,0.999895811081,1.0
2,1.0,3.48625508195e-06,0.00405559735373,0.97188693285
3,0.356913626194,2.09332839063e-07,5.09394994879e-05,0.00011098698451
4,1.0,0.995922684669,0.999896168709,1.0
5,0.784926593304,2.10918713606e-07,5.61657871003e-05,0.000199354704819
6,1.0,0.995867609978,0.999895095825,1.0
7,1.0,1.43105523875e-06,0.000998359639198,0.3665599823
8,1.0,0.995909690857,0.99989593029,1.0
9,1.0,0.0538588650525,0.987033486366,1.0
10,1.0,7.52406833726e-07,0.000476669432828,0.192582204938
11,1.0,0.995919823647,0.999896168709,1.0
12,1.0,1.56415978836e-06,0.00129838322755,0.655734479427
13,1.0,0.145981371403,0.99209189415,1.0
14,1.0,0.000146073027281,0.245587587357,0.99999320507
15,1.0,0.000449784449302,0.638560116291,0.999999880791
0,0.999837040901,1.0,1.0,0.0748125761747
1,1.97069226715e-07,0.261614441872,0.000238213295233,3.74161673866e-10
2,1.42247188251e-07,0.480504542589,0.000271482625976,1.01144925768e-09
3,0.000136896996992,1.0,0.999915122986,9.52260492681e-10
4,0.999733030796,1.0,1.0,0.0173048693687
5,0.238016754389,1.0,0.999588549137,0.0410840883851
6,2.47860953095e-07,1.0,0.520314753056,6.92083265696e-11
7,1.77466276341e-07,0.00114456599113,1.68881870195e-05,1.54056190027e-09
8,1.98950772301e-07,0.916317403316,0.000893383461516,1.24674293112e-09
9,4.39949133124e-07,1.0,0.424758225679,1.55989554607e-10
10,0.99990606308,1.0,1.0,0.767054617405
11,2.25386145303e-07,1.0,0.340057164431,6.34850297332e-11
12,0.0907926261425,1.0,0.999999880791,2.13341664335e-07
13,0.999917984009,1.0,1.0,0.222417458892
14,4.43297381025e-07,1.0,0.619881093502,1.02516085898e-10
15,0.99990606308,1.0,1.0,0.767029106617
0,2.57187497965e-08,0.000311176641844,0.771865904331,1.0
1,1.02107655664e-10,5.33302397798e-07,1.48218341565e-05,0.00102533155587
2,1.18418017792e-06,0.489427596331,0.999999642372,1.0
3,3.55951534914e-08,0.000211732869502,0.464183539152,1.0
4,1.0218578067e-10,5.33565412297e-07,1.48294693645e-05,0.00102616462391
5,4.45119852088e-08,0.0148105463013,0.999843716621,1.0
6,9.83493508855e-10,2.03997774406e-06,0.000150895401021,0.492259860039
7,1.85411352049e-06,0.252810120583,0.999995589256,1.0
8,0.0222843773663,0.996170580387,1.0,1.0
9,0.989419460297,0.99994969368,1.0,1.0
10,0.989424705505,0.99994969368,1.0,1.0
11,0.989419341087,0.99994969368,1.0,1.0
12,0.24386741221,0.998959779739,1.0,1.0
13,1.35792026867e-06,0.00040417778655,0.149237722158,0.999999642372
14,2.7087300623e-05,0.732407152653,0.999999642372,1.0
15,0.989424169064,0.99994969368,1.0,1.0
0,6.78662581777e-06,4.78954716527e-05,0.0808127298951,0.629598498344
1,5.64582796869e-06,0.170869320631,1.0,0.999997019768
2,0.959748744965,0.999964952469,1.0,1.0
3,3.40213510697e-08,5.15959527547e-06,0.999690413475,0.291948407888
4,0.959743797779,0.999964952469,1.0,1.0
5,3.80858260485e-08,6.31347256785e-06,0.999782025814,0.729246377945
6,1.12999691737e-06,1.45879002957e-05,0.412489920855,0.172848284245
7,4.23789501269e-08,1.8456437374e-06,0.952590048313,0.0267130751163
8,2.63049912519e-07,4.4213397814e-06,0.60272192955,0.0195106025785
9,0.419886112213,0.999936699867,1.0,1.0
10,1.45564115428e-07,0.00011519977852,1.0,0.970043003559
11,1.48882772919e-05,0.461942046881,1.0,0.999999165535
12,2.66510924121e-05,2.96657271974e-05,0.000856416241731,0.00202364940196
13,0.18487803638,0.999809205532,1.0,1.0
14,0.959732294083,0.999964952469,1.0,1.0
15,3.22112828144e-05,0.842863380909,1.0,1.0
0,0.714381694794,1.00650240142e-07,0.0276062395424,0.00884505081922
1,1.0,0.118527799845,0.995837807655,0.99548137188
2,0.00104345160071,1.553273421e-08,0.0676551014185,0.000345949723851
3,1.0,5.98702808929e-06,0.899229705334,0.261546581984
4,0.996880173683,1.32055959057e-06,0.00351383327506,0.244465246797
5,1.0,0.00227694376372,0.00599579839036,0.979977428913
6,1.0,0.998682320118,0.998992979527,0.999677419662
7,1.0,3.28357346007e-05,0.967473208904,0.592289805412
8,1.0,0.998688995838,0.998997151852,0.9996778965
9,1.0,7.5292391557e-06,0.463974654675,0.410825550556
10,1.0,0.998689115047,0.99899750948,0.9996778965
11,1.0,1.45805051943e-06,0.281372249126,0.255258411169
12,0.418326944113,6.27834495504e-08,0.0208851024508,0.00643447414041
13,0.58841073513,3.45183721606e-08,0.660712063313,0.00040026564966
14,1.0,3.84290142392e-05,0.581896960735,0.749697208405
15,1.0,0.324824273586,0.996648132801,0.996699988842
