,0,1,2,3,4
4,0.999996542931,1.64964603755e-05,0.281054645777,0.999901533127,2.50748485087e-06
5,0.989138066769,0.153529345989,0.168724894524,4.48407590738e-05,3.27007401211e-05
6,0.905913114548,0.999975562096,3.69315457647e-05,0.899315595627,1.70723851625e-05
7,0.000178976930329,0.999976873398,0.906371593475,0.85097271204,7.78843968874e-06
8,7.59808026487e-05,2.23877323151e-05,0.999964118004,0.579409480095,0.999886512756
9,0.990797042847,0.999977350235,0.104042254388,5.39183201909e-06,0.979370355606
10,0.116144694388,0.99996137619,0.999945640564,0.000124769663671,0.995066165924
11,0.0499590337276,0.154665485024,0.0154696311802,7.52058440412e-06,0.92895925045
12,0.0238617379218,8.45010508783e-05,2.08284673135e-05,0.999948263168,0.783947885036
13,0.000112151508802,0.999982118607,8.40926950332e-05,0.802682161331,0.999499082565
14,0.999997258186,7.97891043476e-05,1.22101764646e-05,0.584546744823,0.999887347221
15,0.20176012814,0.000392689282307,0.999962329865,0.999950170517,5.49148353457e-06
0,0.00137139856815,1.97004501388e-05,0.223346889019,0.0619735307992,0.937912642956
1,0.0261680148542,0.149412438273,0.999490380287,0.292507231236,2.06223212444e-05
2,0.999807417393,0.897247493267,0.999970197678,0.000637340010144,4.97833025292e-06
3,0.885904073715,1.7930244212e-05,0.999983072281,1.45729945871e-05,0.984538674355
4,2.85008954961e-05,0.999946117401,0.31149238348,0.00946357473731,2.92953882308e-05
5,0.911315500736,0.913304328918,0.000613217649516,0.999925017357,5.15627971254e-06
6,4.84027077619e-05,0.999569356441,0.999954104424,0.999955177307,5.47746640223e-06
7,0.0682177767158,0.0337055958807,0.00859693437815,0.469465047121,6.64133676764e-06
8,0.869879484177,3.66538333765e-05,0.000163090589922,0.999950408936,0.929516971111
9,1.21829934869e-05,0.876927793026,0.000549842545297,0.999940514565,0.929529428482
10,0.999974966049,0.999971270561,1.10169739855e-05,2.8474649298e-05,0.219959050417
11,0.289549171925,0.999980926514,1.49526495079e-05,6.83059761286e-06,0.999977350235
12,0.999751150608,0.00135020492598,0.999609172344,0.999034523964,1.04118153104e-05
13,1.64588582265e-05,0.935429275036,0.999974370003,0.0011999043636,0.999854564667
14,0.999951958656,0.212987408042,2.18045151996e-05,0.00490153161809,0.999904155731
15,0.000100145429315,2.61563964159e-05,0.999962449074,0.99992609024,0.998980224133
0,6.04738988841e-06,2.48117139563e-05,0.999956965446,0.629991412163,0.999949455261
1,8.06585103419e-06,0.999987125397,0.995584785938,0.683138132095,6.64596791466e-06
2,0.978711545467,0.122647583485,0.999952435493,1.19236465252e-05,0.999690055847
3,0.999954223633,3.02218340948e-05,0.999882102013,0.610458016396,8.77101956576e-06
4,0.134192764759,0.999637961388,0.9998062253,1.19588694361e-05,0.999931454659
5,0.999552309513,0.999983310699,1.41656728374e-05,0.725852847099,9.47232001636e-06
6,0.187075287104,9.03235268197e-05,4.36433219875e-06,0.999979138374,0.986382961273
7,0.999939203262,1.28532637973e-05,4.25750840805e-06,0.385639816523,0.999947428703
8,0.868933022022,0.000360223057214,6.19371621724e-06,0.999971151352,0.0688948854804
9,5.71164900975e-06,0.999982237816,1.57666308951e-05,0.737198174,0.999921560287
10,0.0755510479212,0.0388393513858,0.896222710609,0.999980688095,6.15868248133e-06
11,0.0205138903111,0.00170316756703,0.611565232277,7.16060021659e-05,1.24230655274e-05
12,0.999860405922,0.999666213989,0.999874591827,1.32696386572e-05,0.175994575024
13,0.943048417568,0.999970316887,0.0951547026634,1.06943880382e-05,0.999903678894
14,0.0233852434903,0.520816504955,5.25753057445e-05,0.999884128571,1.58930906764e-05
15,0.0307296551764,0.125541016459,0.0180947389454,1.25295537146e-05,0.810082197189
