,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.999999761581,1.01900121264e-35,0.0,4.94929021811e-13,2.00088194613e-23,8.48610876991e-17,5.66059603308e-28,9.88704229599e-08,1.41309232653e-13,0.0,9.25660827988e-08,2.48768510127e-18,1.27824354732e-23,1.32947473692e-27,1.16316167857e-23,8.6006679112e-08
1,6.21185438328e-27,0.999999880791,1.04602605688e-07,1.39214446722e-29,1.11228706245e-08,8.66213622098e-13,4.18894783708e-22,1.01076558678e-07,9.40557072227e-08,2.0583761362e-09,3.00182222871e-24,4.87281037763e-24,3.9040609634e-10,6.16835408636e-21,1.00025957295e-07,2.6392763402e-30
2,9.20955061044e-31,9.99523450673e-08,0.999999880791,4.01182555729e-18,9.78240990435e-08,3.61054294737e-32,1.41343065252e-07,3.12879400624e-23,5.0209709788e-25,1.00067552466e-07,2.62644198518e-14,2.85660979796e-25,1.00588060548e-07,2.25508322205e-22,3.831339891e-25,0.0
3,2.76415124649e-14,0.0,0.0,0.999999761581,0.0,3.05871975993e-37,1.64992637608e-11,0.0,0.0,5.79383120134e-23,4.51660722711e-11,1.00015270732e-07,5.69713389376e-23,4.40629546739e-11,1.54412260839e-30,3.41902477467e-14
4,3.45083677189e-08,1.60897052517e-13,9.94988837988e-08,1.30486097609e-18,0.999999761581,3.03355401794e-35,9.9252467578e-08,1.00243688905e-07,1.17102899821e-07,8.92233028315e-29,1.11104505152e-07,4.42741839351e-21,5.31798390155e-20,3.06976457022e-38,5.42365609426e-28,6.09726107309e-35
5,5.02709056701e-15,3.2703619493e-18,0.0,3.56723153776e-22,0.0,0.999999880791,0.0,1.00745118914e-07,9.86173066754e-23,1.00951710177e-22,6.2264909086e-20,3.81289216302e-27,9.99939118174e-08,9.96196547476e-08,1.25749954893e-09,1.24777173482e-07
6,1.10361605299e-20,5.92906931918e-26,7.12903514e-08,8.1389423201e-08,2.30231545634e-12,0.0,0.999999761581,0.0,1.06689538272e-18,6.66888944648e-15,1.31610657973e-14,9.97915634571e-08,1.11445634132e-25,4.12614353399e-30,1.91922678373e-26,2.94258722818e-36
7,1.37291024771e-07,9.9422621247e-08,1.85365628319e-24,2.67054561359e-26,7.18304349334e-08,1.01247316309e-07,8.11742325938e-31,0.999999761581,4.78733035436e-08,6.56239262765e-30,6.73141338677e-13,1.25033634957e-28,3.50406249155e-12,1.3689436089e-26,5.15640008581e-17,8.85610744631e-21
8,8.29950010939e-08,4.48609413506e-11,8.74755839997e-28,7.60760442843e-22,1.00969998584e-07,1.96944382777e-27,5.18096795934e-13,1.35124753726e-13,0.999999761581,2.31943249936e-25,3.96501761534e-22,1.00747037379e-07,1.69114516631e-30,1.02319353747e-33,7.91378784726e-09,4.09593286839e-18
9,0.0,6.83622125922e-12,9.85289361211e-08,4.26222320377e-15,2.36227413618e-34,1.79759500069e-28,2.7495878907e-09,0.0,6.4148549587e-29,1.0,3.8857336863e-29,4.53899613208e-13,7.54851216256e-12,1.00285767246e-07,3.50148049444e-10,8.32997173979e-33
10,9.99836160531e-08,2.17642802014e-34,1.91999749433e-09,1.06178958958e-07,9.99986795591e-08,3.38349151153e-34,8.98137738226e-13,2.6448979183e-13,4.79326511506e-36,1.20608576478e-33,0.999999880791,6.4682127667e-33,5.21061309655e-08,2.74786117324e-29,0.0,4.88820940868e-38
11,1.2779936831e-10,9.65036020474e-36,0.0,1.3223109363e-07,1.31015585981e-36,1.3427099289e-36,1.00180237439e-07,0.0,1.00409600634e-07,2.72903766967e-21,3.40167545909e-26,0.999999880791,1.98546980631e-38,2.41988525817e-23,1.9428828324e-08,1.0068595202e-07
12,2.22140130163e-29,3.40044204599e-19,9.99981111249e-08,1.36179996265e-15,1.25997524376e-27,1.42194572089e-11,5.11097751593e-28,4.18978957833e-17,0.0,1.00470077136e-12,9.99969600457e-08,0.0,1.0,9.99939118174e-08,3.69220683213e-31,1.14527444588e-35
13,2.28447911843e-29,7.10470989151e-38,0.0,1.32459803126e-07,0.0,9.99513929401e-08,2.13731644863e-32,0.0,0.0,4.46772503437e-08,5.21857422606e-25,6.15985758528e-16,7.35719429823e-10,0.999999880791,2.39096849958e-11,1.00019853733e-07
14,1.88164699095e-25,1.61967672607e-09,0.0,3.77459309303e-23,0.0,9.75116947188e-08,8.94909348714e-28,1.85458695109e-27,9.96540521214e-08,9.98086946424e-08,4.49990272104e-36,1.00331675412e-07,1.59911874742e-21,1.30827360056e-09,0.999999880791,9.99351925657e-08
15,1.05677088413e-07,0.0,0.0,1.41644129759e-09,0.0,9.99003120228e-08,1.66504998059e-34,2.05787800977e-31,2.38163367686e-22,4.41234825824e-27,2.30442457841e-23,5.51648291491e-08,9.95177712828e-25,1.00672124859e-07,1.00472242082e-07,0.999999880791
