,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.648452222347,0.00253445305862,4.82830667266e-14,5.62201370527e-12,1.01695804915e-05,1.05430109087e-10,0.00117312476505,0.00231444323435,7.73292504164e-06,2.83848834194e-12,0.00263147242367,5.72418978537e-12,0.00138981186319,1.22412746606e-08,0.202727735043,0.202306956053
1,0.00169117026962,0.174258217216,1.97933314183e-08,4.73183172289e-05,1.59829289714e-06,1.7742864955e-08,0.16386346519,0.173766762018,0.0620701350272,3.79759717362e-06,0.17442984879,4.93377410749e-05,3.57296789844e-06,0.00169519707561,0.000118916723295,0.0562420152128
2,1.02776978039e-08,1.34112497108e-05,0.485042870045,0.0335013754666,0.0523492917418,0.278926491737,2.36030518863e-05,1.44532605191e-05,0.000300716958009,0.229944705963,1.3012612726e-05,0.032072044909,0.00195753481239,0.016186196357,1.0616063264e-05,1.62726401243e-08
3,1.89214404145e-07,0.00403766753152,0.0303619001061,0.288514703512,0.000306369824102,0.00132274522912,0.00676883757114,0.00432897359133,0.0622449479997,0.195859596133,0.00392397679389,0.28870293498,1.67856978806e-05,0.243933334947,2.33713080888e-06,7.47012609281e-06
4,1.46150838987e-07,2.04036581408e-07,0.00359955080785,3.96579434891e-06,0.447008132935,0.151931449771,2.54037104241e-07,2.1047485177e-07,4.60560897864e-07,0.000214411891648,2.0164640091e-07,3.68782343685e-06,0.173112437129,1.32956583911e-05,0.000930208771024,4.50121806495e-09
5,1.33752742215e-08,7.5044181358e-07,0.22118422389,0.000719052157365,0.336139082909,0.532746136189,1.17807849165e-06,7.9696769717e-07,7.90373633208e-06,0.0223024487495,7.32737078124e-07,0.000673100643326,0.0322006829083,0.000612095347606,7.70536134951e-05,2.35435138052e-09
6,0.000382005033316,0.184733256698,2.46976583185e-07,0.000494477106258,2.14259512177e-06,7.94726560116e-08,0.191816672683,0.186485677958,0.136646747589,3.98362499254e-05,0.183981925249,0.000514862127602,2.31137664741e-06,0.00842617824674,3.996524174e-05,0.0226404238492
7,0.00137515924871,0.175660267472,2.8119067963e-08,6.55750409351e-05,1.66505344623e-06,2.18604654378e-08,0.167520180345,0.175467535853,0.0695050358772,5.2658306231e-06,0.175708264112,6.83603866491e-05,3.36348193741e-06,0.00211958074942,0.000102190460893,0.0496513359249
8,1.19191900012e-05,0.122467853129,7.43424607208e-05,0.0507123656571,7.08655852577e-06,3.54119242729e-06,0.159269183874,0.127256900072,0.353825002909,0.00579173956066,0.120522111654,0.0522951595485,1.56433122811e-06,0.154610231519,4.72989722766e-06,0.00159157905728
9,3.10736609777e-08,0.000194904350792,0.227981135249,0.139848217368,0.00511898193508,0.0340947881341,0.000342634768458,0.000210102327401,0.00430598855019,0.288026183844,0.000189045866136,0.137003317475,0.000197597953957,0.0797524899244,4.355018973e-06,2.41934145606e-07
10,0.00184136629105,0.173668459058,1.71304854746e-08,4.13682500948e-05,1.57174088145e-06,1.62836926165e-08,0.162362530828,0.173055291176,0.0592248104513,3.31945238941e-06,0.173890516162,4.31371590821e-05,3.66328345081e-06,0.0015461029252,0.000126577971969,0.0591816231608
11,1.98408315555e-07,0.00430120900273,0.0285558886826,0.289432287216,0.000288164621452,0.00122285925318,0.00719716399908,0.00461050868034,0.0653530582786,0.191874071956,0.00418045697734,0.289730131626,1.59796582011e-05,0.247184202075,2.32258844335e-06,8.07792912383e-06
12,0.00025656647631,1.4184864483e-07,1.14185700895e-08,3.02595136448e-11,0.157363712788,9.71402259893e-05,9.65272377584e-08,1.35704226523e-07,5.75206327014e-09,1.61354385408e-09,1.44609941799e-07,2.83319461641e-11,0.652001261711,4.09253120282e-09,0.181842505932,5.12986844114e-07
13,8.82619644926e-07,0.0179149191827,0.00346848298796,0.193292185664,6.50968504488e-05,0.000134030793561,0.0277061425149,0.0190209671855,0.154583111405,0.06547447294,0.0174780208617,0.19548715651,5.79793731958e-06,0.241447344422,2.70045848083e-06,6.29534042673e-05
14,0.140057936311,6.15176168139e-06,5.90938539421e-13,1.57736277924e-13,0.00208867387846,2.16173248191e-08,2.83578333438e-06,5.60956368645e-06,1.85658706187e-08,1.30094101724e-12,6.39454947304e-06,1.53124014119e-13,0.19829133153,2.72746047969e-10,0.663746416569,0.000608295900747
15,0.260414987803,0.140356734395,2.33204167782e-12,1.04942694534e-08,5.5978000546e-07,8.23081949819e-11,0.0896593481302,0.13359233737,0.00289289676584,8.32620972169e-10,0.143201038241,1.09960742734e-08,1.70470393641e-05,5.28113969267e-06,0.00589586235583,0.637659668922
