,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.388564109802,0.0420025698841,0.000365968706319,7.33755939564e-07,0.393095105886,5.00781531798e-08,6.31717909982e-07,7.3386860322e-07,3.30398736148e-10,6.35335517529e-09,8.42076360641e-07,2.48181254392e-06,0.130996927619,0.000865494715981,0.0976891666651,0.00143881340045
1,0.149060934782,0.612745821476,0.257582247257,2.16563221329e-05,0.16629254818,4.02673038025e-07,0.000401842902647,2.16578282561e-05,8.99991137171e-10,2.48576115247e-09,0.00723083643243,4.05906718015e-07,0.0176718588918,7.06299761077e-05,0.00931627303362,0.00011200967856
2,0.0143797602504,0.271132022142,0.48540520668,0.000633318850305,0.0167007409036,8.91408853931e-06,0.0222276095301,0.000633328745607,1.5774661577e-08,7.11693992628e-09,0.219309836626,2.90400151925e-07,0.00188171304762,1.28278907141e-05,0.000765006116126,1.80367624125e-05
3,2.62446519628e-06,6.26949869797e-09,2.05273011034e-07,0.376896172762,2.45644764618e-06,0.0908443629742,0.0606192350388,0.376894026995,0.00136397080496,2.24139876082e-05,5.06365067849e-05,1.17298150144e-05,1.28694045998e-05,4.26133874498e-06,3.78950039703e-06,3.77718606615e-06
4,0.399310797453,0.0566590502858,0.000547715462744,7.69519772348e-07,0.405380249023,4.88785509845e-08,7.85000281667e-07,7.69634993958e-07,3.03785413491e-10,5.64751534426e-09,1.27009946027e-06,2.2392550818e-06,0.128426909447,0.000801379617769,0.0950232222676,0.00133649632335
5,1.25908101722e-07,5.35780069787e-17,1.50798896874e-17,0.0622632429004,8.2383849076e-08,0.407535970211,4.03227517154e-07,0.0622712858021,0.226933330297,0.0248609222472,3.72058502103e-15,0.00441876193509,3.3278556657e-05,0.000284993875539,1.48458557305e-05,0.000205968914088
6,5.38072963536e-05,8.97499121493e-05,0.00545911397785,0.159416347742,5.86297173868e-05,0.00545696588233,0.553311347961,0.159410655499,1.7635002223e-05,4.31373109677e-07,0.19553655386,9.24077255604e-07,3.56634591299e-05,1.82461462828e-06,1.01962177723e-05,1.92244647224e-06
7,2.62435764853e-06,6.26792040492e-09,2.05208010584e-07,0.376889139414,2.45633509621e-06,0.0908465087414,0.0606099963188,0.376887023449,0.00136406952515,2.24161249207e-05,5.06204778503e-05,1.17307663459e-05,1.28695764943e-05,4.26158248956e-06,3.78957270186e-06,3.77739161195e-06
8,8.07609836784e-08,4.79903114163e-20,9.27789483781e-22,0.00941178016365,4.54424835539e-08,0.361946433783,9.22142584514e-10,0.00941376853734,0.509570419788,0.23709794879,9.98819943423e-20,0.0508940406144,9.87204548437e-05,0.00262746214867,5.63244975638e-05,0.00181762047578
9,3.96794035851e-07,5.00672926661e-22,1.60668533162e-25,0.000138022529427,1.94110171492e-07,0.040826421231,2.77441047566e-13,0.000138066345244,0.234179094434,0.509012877941,1.09774392861e-24,0.345502823591,0.00140300858766,0.0577134080231,0.00119219941553,0.0429558083415
10,0.000950538902543,0.0172094944865,0.249511569738,0.0146614434198,0.00109620566946,0.000227627737331,0.304349303246,0.01466107741,4.31464030726e-07,3.73163508982e-08,0.578880906105,3.49590266069e-07,0.000218564004172,3.40813107869e-06,7.1653543273e-05,4.17766204919e-06
11,2.89693070954e-06,3.74326611382e-21,2.5130280867e-25,1.27917674035e-05,1.41979546697e-06,0.00391178624704,2.59780939165e-14,1.27962703118e-05,0.0273721460253,0.250222951174,2.42627927163e-25,0.333295941353,0.0070213698782,0.148332253098,0.00703639956191,0.123530521989
12,0.0324830263853,6.6671507204e-10,5.5311851155e-14,8.5958795637e-08,0.0236160662025,3.23776049527e-07,5.69661158523e-12,8.59842046452e-08,5.99696647896e-08,5.8064924815e-06,1.26908961254e-16,0.000781145703513,0.275025337934,0.048496093601,0.289572954178,0.0650403872132
13,0.000118356176245,1.42945671021e-18,1.42105861006e-23,3.44726856838e-07,6.12063959124e-05,5.85495436098e-05,2.83339953571e-15,3.44859330426e-07,0.000256906729192,0.0186637546867,5.42941948969e-25,0.164950683713,0.0817426741123,0.350520819426,0.0994979813695,0.346180737019
14,0.0225001685321,6.61966870208e-11,3.03964337628e-15,6.52990266303e-08,0.0156132206321,4.11468420225e-07,1.2837016606e-12,6.53195826317e-08,1.16905617631e-07,1.39261746881e-05,6.97326656708e-18,0.00163263513241,0.299219757318,0.0791558027267,0.325735598803,0.102643631399
15,0.000196534630959,4.92460654194e-18,4.58487125629e-23,2.46800226478e-07,0.000103386839328,3.45275038853e-05,3.20721042192e-15,2.46894614975e-07,0.000128975749249,0.0109963659197,1.22246550013e-24,0.129103168845,0.102829471231,0.349596917629,0.125745788217,0.351565420628
