,0,1,2,3
0,0.00231911032461,0.0025712759234,0.00151931925211,0.0
1,0.00973947532475,0.00443301722407,0.00380446575582,0.00145598640665
2,0.0,0.00265887891874,0.000519132008776,0.0
3,0.00622008228675,0.00194770505186,0.00175692175981,0.0
4,0.00429890118539,0.00386009807698,0.00110255763866,0.0
5,0.0022235433571,0.0030344070401,0.00232348777354,0.0
6,0.00122109847143,0.000729572959244,0.0,0.0
7,0.00470235710964,0.00189795461483,0.00138047873043,0.0
8,0.00433622952551,0.00197575776838,0.00235817348585,0.0
9,0.00147483311594,0.0021199141629,0.000586189096794,0.0
10,0.00326187512837,0.00279852794483,0.000892843818292,0.0
11,0.00388361117803,0.00403513666242,0.00314818322659,0.000153369735926
12,0.0063647646457,0.00385122955777,0.00277581973933,0.0
13,0.00332991871983,0.00416710646823,0.0,0.0
14,0.00259214360267,0.00339223328047,0.00202298304066,0.0
15,0.00391292432323,0.00417075678706,0.00463543226942,0.0
