,0,1,2,3,4,5,6,7
0,110.834129333,0.0,0.0,0.0,7.97281932831,10.6363334656,22.4966545105,0.0
1,846.703491211,46.3835678101,0.0,0.0,59.3203620911,78.4468154907,169.123596191,0.0
2,0.0,0.0,0.0,0.0,0.00238024629653,0.110429525375,0.0,0.0
3,0.0,0.0,0.0,0.0,0.00219862535596,0.110189676285,0.0,0.0
4,0.0,0.0,0.0,0.0,0.00230247713625,0.110326819122,0.0,0.0
5,900.23840332,49.9550094604,0.0,0.0,63.0559196472,83.3800582886,179.790786743,0.0
6,160.74786377,0.621758460999,0.0,0.0,11.4557027817,15.2358922958,32.4423027039,0.0
7,0.0,0.0,0.0,0.0,0.00232097972184,0.110351257026,0.0,0.0
8,0.0,0.0,0.0,0.0,0.092869527638,0.229931294918,0.0,0.0
9,0.169488668442,0.0,0.0,0.0,0.25085452199,0.438569128513,0.44597902894,0.0
10,0.0,0.0,0.0,0.0,0.00202488247305,0.109960228205,0.0,0.0
11,0.0,0.0,0.0,0.0,0.00239855051041,0.110453695059,0.0,0.0
12,0.0,0.0,0.0,0.0,0.00223025865853,0.11023144424,0.0,0.0
13,0.56014251709,0.0,0.0,0.0,0.278113603592,0.474567949772,0.523819446564,0.0
14,0.0,0.0,0.0,0.0,0.156315714121,0.313719451427,0.176016002893,0.0
15,97.9164810181,0.0,0.0,0.0,7.0714507103,9.44597053528,19.9227256775,0.0
0,18.4461421967,0.0,9.05333328247,9.76302814484,10.6689386368,10.4810533524,23.2572879791,24.4547157288
1,23.9274082184,0.0,14.0148601532,15.3928871155,8.00696754456,7.31164550781,22.7157859802,21.3987998962
2,4.52707576752,0.0,1.34248065948,3.31767654419,1.27727901936,1.15827941895,4.60083293915,4.68260192871
3,3.49877667427,0.0,0.907395839691,3.0576403141,0.138826608658,0.0,2.67111206055,2.46397590637
4,7.27056503296,0.0,1.86738538742,2.99016332626,6.41568136215,6.53134632111,12.3550653458,14.183347702
5,2.50587773323,0.0,0.0,1.99248552322,0.714300751686,0.665776729584,2.88488292694,3.17653441429
6,1.9372137785,0.0,0.0,2.21543455124,0.0,0.0,0.881969034672,0.663463234901
7,4.54583740234,0.0,1.35215330124,3.32520627975,1.29232060909,1.17340826988,4.62893533707,4.7133140564
8,0.494119465351,0.0,0.0,0.0832765698433,1.36814582348,1.48145914078,2.68282938004,3.74725556374
9,3.75803923607,0.0,0.000598430633545,1.49065351486,3.78439760208,3.89771580696,7.32301235199,8.74842262268
10,14.3196334839,0.0,8.4145450592,10.497718811,2.44221639633,1.86376333237,10.9764356613,9.31564331055
11,4.52389860153,0.0,1.34077644348,3.31629490852,1.27495110035,1.15595364571,4.59634637833,4.677775383
12,4.521048069,0.0,1.33908343315,3.31479215622,1.27340328693,1.1544482708,4.59299135208,4.67436599731
13,0.0,0.0,0.0,0.846506774426,0.0,0.0,0.0,0.0
14,6.41322803497,0.0,3.03430747986,5.23010063171,0.412411928177,0.122661352158,4.47792387009,3.71821045876
15,0.836114168167,0.0,0.0,1.45218443871,0.0,0.0,0.0525823831558,0.0
0,5.60785484314,2.27637529373,5.74570226669,4.4685292244,5.87772893906,0.0,16.9804363251,10.3231506348
1,2.10233736038,5.63480091095,9.57400989532,2.55883216858,0.0,0.0,16.7365150452,7.98661375046
2,1.24016559124,0.0,0.0,0.59382545948,4.08271551132,0.0,2.13664960861,2.10803294182
3,0.0,0.0,0.0,0.0,1.42066287994,0.0,0.260784000158,0.414592623711
