,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
14,1.36507010871e-17,0.0,0.332439929247,1.0324381791e-19,0.332440346479,0.0,0.0,0.0,0.0,7.40988497228e-08,0.0,0.0,1.45938018614e-11,1.52771935183e-35,0.332440346479,0.0
15,5.90385695887e-08,3.19227317921e-28,1.17026310517e-11,1.40907068309e-29,1.15986786148e-11,1.13587492498e-30,2.71412756747e-22,0.0,0.0,6.35293128134e-20,5.87762197331e-38,6.92959986281e-07,2.04023679674e-23,2.8308011224e-07,1.15149591251e-11,0.999998927116
0,0.999999880791,1.04811337486e-33,3.13827848257e-12,1.36455616023e-30,3.49376563236e-08,1.75839332352e-21,1.77972203641e-09,1.05508883181e-34,1.77913495047e-09,2.25868070913e-08,1.73410685811e-09,1.25797674144e-13,1.01258898155e-07,3.43927267376e-15,7.78928637146e-08,2.14237242146e-29
1,2.28518617546e-28,0.999999642372,3.56689046924e-15,2.26521217357e-31,0.0,4.0688181981e-19,1.52458989877e-09,8.44243716847e-21,1.5828269806e-09,1.15292762781e-28,1.50701184864e-09,0.0,1.12122184909e-13,9.97711691042e-09,1.50820600453e-08,2.86314275399e-07
2,1.97646121853e-24,4.80653048159e-25,0.999999880791,0.0,3.93120340647e-31,1.0545081088e-29,1.38384052661e-07,1.64238660104e-31,1.4039233065e-07,4.48031707842e-32,1.35293817038e-07,5.30954286262e-38,2.12482209605e-09,9.99572975502e-08,1.21712221286e-19,1.25305607294e-16
3,1.70502159476e-21,2.4234591925e-24,2.08723216083e-32,0.999999761581,3.19291213891e-32,8.19627365652e-15,3.5728615444e-07,1.4759140754e-07,3.72164208784e-07,9.29265979721e-08,3.73120883523e-07,2.14735766946e-08,2.75298113763e-29,4.80641845768e-11,8.83620696711e-19,6.72642310063e-16
4,1.07800019578e-07,1.17782453327e-31,6.89927714959e-09,9.24284696162e-38,1.0,1.00781242907e-07,1.07839916552e-07,2.17343395337e-33,1.04522435151e-07,3.53433232721e-21,1.04264977097e-07,9.09711985742e-08,1.8326019955e-13,7.77440505241e-18,1.05951968976e-07,4.52959733251e-27
5,8.64120172264e-19,4.54404520533e-21,1.01046365309e-17,0.0,1.41080418459e-08,0.999999880791,5.46415463987e-08,1.15769391334e-32,5.18217753154e-08,7.70384147586e-08,4.8906251493e-08,4.26232948596e-26,3.27931002521e-16,1.79617696255e-27,9.98094620286e-08,2.37911413036e-18
6,0.0,0.0,1.47150371857e-13,0.0,0.0,2.47782748609e-24,0.332289665937,0.0,0.332290500402,4.42910946341e-35,0.332290917635,0.0,0.0,4.69121538611e-24,0.0,9.99967681992e-08
7,8.9062488086e-21,4.58539586509e-12,6.82733908573e-18,9.4378997062e-08,0.0,3.03544997026e-14,1.76935488483e-09,1.0,1.79266146372e-09,3.07891623308e-09,1.7720229728e-09,3.14919988148e-22,1.89415837421e-23,1.00139160963e-07,1.20706360462e-07,1.18192513554e-08
8,0.0,0.0,1.47145330317e-13,0.0,0.0,2.47779928431e-24,0.332291334867,0.0,0.332292228937,4.42897458003e-35,0.33229264617,0.0,0.0,4.69117949294e-24,0.0,9.99939118174e-08
9,1.35159901049e-08,1.67163154927e-14,1.94041235979e-27,6.25546618949e-08,1.25057898665e-29,1.00221129173e-07,1.05428599184e-08,2.55675370469e-14,1.05661728256e-08,0.999999880791,1.0261987704e-08,2.79504389333e-14,4.4944655094e-13,7.04049394739e-13,7.40145184724e-12,2.54147758394e-10
10,0.0,0.0,1.47145330317e-13,0.0,0.0,2.47779928431e-24,0.332291334867,0.0,0.332292228937,4.42897458003e-35,0.33229264617,0.0,0.0,4.69117949294e-24,0.0,9.99939118174e-08
11,1.05571913878e-07,1.02960797872e-31,5.39636813289e-15,6.96493990954e-12,1.26246690879e-09,1.06546190734e-14,2.74956079238e-07,1.5235183128e-19,2.78097445516e-07,8.84519195665e-08,2.78411107502e-07,0.999999880791,8.9465041278e-12,5.64240352219e-08,5.80322414012e-18,9.58877075261e-24
12,1.00001543046e-07,9.68601233427e-16,1.07772265778e-07,0.0,3.6707826355e-20,2.54746056951e-22,8.33721092164e-09,0.0,8.61108784278e-09,1.07976323195e-12,7.95901833328e-09,9.96126173236e-27,0.999999880791,3.19982662589e-09,4.03410633918e-19,4.86183692801e-24
13,2.14763216261e-23,7.18205726002e-08,9.40826154761e-08,9.59523305255e-08,1.40111961814e-32,8.2253492363e-28,5.31344319654e-08,3.2913671788e-08,5.68611504548e-08,4.63988509447e-25,5.65273374775e-08,9.15443285412e-13,9.03848800249e-08,1.0,7.529281471e-21,2.2449997048e-13
14,4.9760827403e-11,9.94391129439e-08,1.93767905523e-16,3.09406519375e-23,1.17664521433e-28,4.08644626481e-17,5.53918542978e-11,3.29367022545e-09,5.50411487221e-11,1.86397618364e-21,5.46559603132e-11,0.0,5.03269244605e-23,1.4993243802e-14,0.999999880791,2.02783553838e-10
15,3.19234901283e-34,4.05240285772e-07,6.06818915116e-08,2.11150917069e-36,0.0,6.60937786997e-21,9.09383857106e-07,3.04260754545e-26,9.03884711079e-07,1.99990365695e-32,8.95712105375e-07,0.0,2.34367616195e-19,2.54117091952e-11,6.47128301263e-15,0.999999523163
