,antecedants,consequents,support,confidence,lift
0,frozenset(['GI_12232456-S']),frozenset(['GI_14042952-S']),0.0957446808511,0.833333333333,8.7037037037
1,frozenset(['GI_14042952-S']),frozenset(['GI_12232456-S']),0.0957446808511,0.833333333333,8.7037037037
2,"frozenset(['GI_14916472-S', 'GI_14249467-I'])",frozenset(['GI_13376746-S']),0.0797872340426,0.933333333333,9.74814814815
3,"frozenset(['GI_13376746-S', 'GI_14249467-I'])",frozenset(['GI_14916472-S']),0.0797872340426,0.933333333333,9.74814814815
4,"frozenset(['GI_14916472-S', 'GI_13376746-S'])",frozenset(['GI_14249467-I']),0.0744680851064,1.0,10.4444444444
5,frozenset(['GI_16554603-S']),frozenset(['GI_14589955-S']),0.0957446808511,0.833333333333,8.7037037037
6,frozenset(['GI_14589955-S']),frozenset(['GI_16554603-S']),0.0957446808511,0.833333333333,8.7037037037
7,"frozenset(['GI_14249309-S', 'GI_13787194-S'])",frozenset(['GI_13376182-S']),0.0797872340426,0.933333333333,9.74814814815
8,"frozenset(['GI_14249309-S', 'GI_13376182-S'])",frozenset(['GI_13787194-S']),0.0744680851064,1.0,10.4444444444
9,"frozenset(['GI_13787194-S', 'GI_13376182-S'])",frozenset(['GI_14249309-S']),0.0797872340426,0.933333333333,9.74814814815
10,frozenset(['GI_13376321-S']),frozenset(['GI_13112047-A']),0.0957446808511,0.833333333333,8.7037037037
11,frozenset(['GI_13112047-A']),frozenset(['GI_13376321-S']),0.0957446808511,0.833333333333,8.7037037037
12,frozenset(['GI_13376477-S']),frozenset(['GI_11056009-S']),0.0957446808511,0.944444444444,9.86419753086
13,frozenset(['GI_11056009-S']),frozenset(['GI_13376477-S']),0.0957446808511,0.944444444444,9.86419753086
14,frozenset(['GI_12232430-S']),frozenset(['GI_12232456-S']),0.0957446808511,0.888888888889,9.28395061728
15,frozenset(['GI_12232456-S']),frozenset(['GI_12232430-S']),0.0957446808511,0.888888888889,9.28395061728
16,frozenset(['GI_12025664-S']),frozenset(['GI_14589955-S']),0.0957446808511,0.888888888889,9.28395061728
17,frozenset(['GI_14589955-S']),frozenset(['GI_12025664-S']),0.0957446808511,0.888888888889,9.28395061728
18,frozenset(['GI_14165460-I']),frozenset(['GI_10800147-S']),0.0957446808511,0.833333333333,8.7037037037
19,frozenset(['GI_10800147-S']),frozenset(['GI_14165460-I']),0.0957446808511,0.833333333333,8.7037037037
20,"frozenset(['GI_10864030-S', 'GI_14249467-I'])",frozenset(['GI_13376746-S']),0.0797872340426,0.933333333333,9.74814814815
21,"frozenset(['GI_13376746-S', 'GI_14249467-I'])",frozenset(['GI_10864030-S']),0.0797872340426,0.933333333333,9.74814814815
22,"frozenset(['GI_10864030-S', 'GI_13376746-S'])",frozenset(['GI_14249467-I']),0.0797872340426,0.933333333333,9.74814814815
23,"frozenset(['GI_12025664-S', 'GI_16554603-S'])",frozenset(['GI_14589955-S']),0.0744680851064,1.0,10.4444444444
24,"frozenset(['GI_12025664-S', 'GI_14589955-S'])",frozenset(['GI_16554603-S']),0.0851063829787,0.875,9.13888888889
25,"frozenset(['GI_16554603-S', 'GI_14589955-S'])",frozenset(['GI_12025664-S']),0.0797872340426,0.933333333333,9.74814814815
26,frozenset(['GI_13376659-S']),frozenset(['GI_10864030-S']),0.0957446808511,0.833333333333,8.7037037037
27,frozenset(['GI_10864030-S']),frozenset(['GI_13376659-S']),0.0957446808511,0.833333333333,8.7037037037
28,frozenset(['GI_14249309-S']),frozenset(['GI_13787194-S']),0.0957446808511,0.833333333333,8.7037037037
29,frozenset(['GI_13787194-S']),frozenset(['GI_14249309-S']),0.0957446808511,0.833333333333,8.7037037037
30,"frozenset(['GI_14249309-S', 'GI_14165460-I'])",frozenset(['GI_10800147-S']),0.0797872340426,0.933333333333,9.74814814815
31,"frozenset(['GI_14249309-S', 'GI_10800147-S'])",frozenset(['GI_14165460-I']),0.0744680851064,1.0,10.4444444444
32,"frozenset(['GI_10800147-S', 'GI_14165460-I'])",frozenset(['GI_14249309-S']),0.0797872340426,0.933333333333,9.74814814815
33,"frozenset(['GI_11641260-S', 'GI_13376659-S'])",frozenset(['GI_10864030-S']),0.0851063829787,0.875,9.13888888889
34,"frozenset(['GI_11641260-S', 'GI_10864030-S'])",frozenset(['GI_13376659-S']),0.0797872340426,0.933333333333,9.74814814815
