,antecedants,consequents,support,confidence,lift
0,"frozenset(['GI_14916472-S', 'GI_14249467-I'])",frozenset(['GI_13376746-S']),0.0797872340426,0.933333333333,9.74814814815
1,"frozenset(['GI_13376746-S', 'GI_14249467-I'])",frozenset(['GI_14916472-S']),0.0797872340426,0.933333333333,9.74814814815
2,"frozenset(['GI_14916472-S', 'GI_13376746-S'])",frozenset(['GI_14249467-I']),0.0744680851064,1.0,10.4444444444
3,"frozenset(['GI_14249309-S', 'GI_13787194-S'])",frozenset(['GI_13376182-S']),0.0797872340426,0.933333333333,9.74814814815
4,"frozenset(['GI_14249309-S', 'GI_13376182-S'])",frozenset(['GI_13787194-S']),0.0744680851064,1.0,10.4444444444
5,"frozenset(['GI_13787194-S', 'GI_13376182-S'])",frozenset(['GI_14249309-S']),0.0797872340426,0.933333333333,9.74814814815
6,frozenset(['GI_13376477-S']),frozenset(['GI_11056009-S']),0.0957446808511,0.944444444444,9.86419753086
7,frozenset(['GI_11056009-S']),frozenset(['GI_13376477-S']),0.0957446808511,0.944444444444,9.86419753086
8,"frozenset(['GI_10864030-S', 'GI_14249467-I'])",frozenset(['GI_13376746-S']),0.0797872340426,0.933333333333,9.74814814815
9,"frozenset(['GI_13376746-S', 'GI_14249467-I'])",frozenset(['GI_10864030-S']),0.0797872340426,0.933333333333,9.74814814815
10,"frozenset(['GI_10864030-S', 'GI_13376746-S'])",frozenset(['GI_14249467-I']),0.0797872340426,0.933333333333,9.74814814815
11,"frozenset(['GI_12025664-S', 'GI_16554603-S'])",frozenset(['GI_14589955-S']),0.0744680851064,1.0,10.4444444444
12,"frozenset(['GI_16554603-S', 'GI_14589955-S'])",frozenset(['GI_12025664-S']),0.0797872340426,0.933333333333,9.74814814815
13,"frozenset(['GI_14249309-S', 'GI_14165460-I'])",frozenset(['GI_10800147-S']),0.0797872340426,0.933333333333,9.74814814815
14,"frozenset(['GI_14249309-S', 'GI_10800147-S'])",frozenset(['GI_14165460-I']),0.0744680851064,1.0,10.4444444444
15,"frozenset(['GI_10800147-S', 'GI_14165460-I'])",frozenset(['GI_14249309-S']),0.0797872340426,0.933333333333,9.74814814815
16,"frozenset(['GI_11641260-S', 'GI_10864030-S'])",frozenset(['GI_13376659-S']),0.0797872340426,0.933333333333,9.74814814815
17,"frozenset(['GI_13376659-S', 'GI_10864030-S'])",frozenset(['GI_11641260-S']),0.0797872340426,0.933333333333,9.74814814815
18,"frozenset(['GI_13376477-S', 'GI_12232430-S'])",frozenset(['GI_11056009-S']),0.0797872340426,0.933333333333,9.74814814815
19,"frozenset(['GI_12232430-S', 'GI_11056009-S'])",frozenset(['GI_13376477-S']),0.0744680851064,1.0,10.4444444444
20,"frozenset(['GI_12232430-S', 'GI_14042952-S'])",frozenset(['GI_12232456-S']),0.0744680851064,1.0,10.4444444444
21,"frozenset(['GI_12232456-S', 'GI_14042952-S'])",frozenset(['GI_12232430-S']),0.0797872340426,0.933333333333,9.74814814815
