,antecedants,consequents,support,confidence,lift
0,frozenset(['GI_12232430-S']),frozenset(['GI_13787194-S']),0.102272727273,0.833333333333,8.14814814815
1,frozenset(['GI_13787194-S']),frozenset(['GI_12232430-S']),0.102272727273,0.833333333333,8.14814814815
2,frozenset(['GI_14589955-S']),frozenset(['GI_11321582-S']),0.102272727273,0.833333333333,8.14814814815
3,frozenset(['GI_11321582-S']),frozenset(['GI_14589955-S']),0.102272727273,0.833333333333,8.14814814815
4,frozenset(['GI_14249251-S']),frozenset(['GI_14249309-S']),0.102272727273,0.833333333333,8.14814814815
5,frozenset(['GI_14249309-S']),frozenset(['GI_14249251-S']),0.102272727273,0.833333333333,8.14814814815
6,frozenset(['GI_13376477-S']),frozenset(['GI_11056009-S']),0.102272727273,0.833333333333,8.14814814815
7,frozenset(['GI_11056009-S']),frozenset(['GI_13376477-S']),0.102272727273,0.833333333333,8.14814814815
8,frozenset(['GI_13376532-S']),frozenset(['GI_12232430-S']),0.102272727273,0.833333333333,8.14814814815
9,frozenset(['GI_12232430-S']),frozenset(['GI_13376532-S']),0.102272727273,0.833333333333,8.14814814815
10,frozenset(['GI_12232456-S']),frozenset(['GI_11056009-S']),0.102272727273,0.833333333333,8.14814814815
11,frozenset(['GI_11056009-S']),frozenset(['GI_12232456-S']),0.102272727273,0.833333333333,8.14814814815
12,frozenset(['GI_14211842-S']),frozenset(['GI_14589955-S']),0.102272727273,0.888888888889,8.69135802469
13,frozenset(['GI_14589955-S']),frozenset(['GI_14211842-S']),0.102272727273,0.888888888889,8.69135802469
14,frozenset(['GI_13540508-S']),frozenset(['GI_13787194-S']),0.102272727273,0.833333333333,8.14814814815
15,frozenset(['GI_13787194-S']),frozenset(['GI_13540508-S']),0.102272727273,0.833333333333,8.14814814815
16,frozenset(['GI_12232430-S']),frozenset(['GI_14165460-I']),0.102272727273,0.833333333333,8.14814814815
17,frozenset(['GI_14165460-I']),frozenset(['GI_12232430-S']),0.102272727273,0.833333333333,8.14814814815
18,frozenset(['GI_14589955-S']),frozenset(['GI_16753216-A']),0.102272727273,0.833333333333,8.14814814815
19,frozenset(['GI_16753216-A']),frozenset(['GI_14589955-S']),0.102272727273,0.833333333333,8.14814814815
20,frozenset(['GI_14211842-S']),frozenset(['GI_15011917-S']),0.102272727273,0.833333333333,8.14814814815
21,frozenset(['GI_15011917-S']),frozenset(['GI_14211842-S']),0.102272727273,0.833333333333,8.14814814815
22,frozenset(['GI_12597630-S']),frozenset(['GI_12232456-S']),0.102272727273,0.833333333333,8.14814814815
23,frozenset(['GI_12232456-S']),frozenset(['GI_12597630-S']),0.102272727273,0.833333333333,8.14814814815
24,frozenset(['GI_10835001-S']),frozenset(['GI_11038661-S']),0.102272727273,0.833333333333,8.14814814815
25,frozenset(['GI_11038661-S']),frozenset(['GI_10835001-S']),0.102272727273,0.833333333333,8.14814814815
26,frozenset(['GI_13376532-S']),frozenset(['GI_13787194-S']),0.102272727273,0.833333333333,8.14814814815
27,frozenset(['GI_13787194-S']),frozenset(['GI_13376532-S']),0.102272727273,0.833333333333,8.14814814815
28,frozenset(['GI_14916472-S']),frozenset(['GI_10864030-S']),0.102272727273,0.833333333333,8.14814814815
29,frozenset(['GI_10864030-S']),frozenset(['GI_14916472-S']),0.102272727273,0.833333333333,8.14814814815
30,frozenset(['GI_13376528-S']),frozenset(['GI_10864030-S']),0.102272727273,0.833333333333,8.14814814815
31,frozenset(['GI_10864030-S']),frozenset(['GI_13376528-S']),0.102272727273,0.833333333333,8.14814814815
32,frozenset(['GI_14249309-S']),frozenset(['GI_13376746-S']),0.102272727273,0.833333333333,8.14814814815
33,frozenset(['GI_13376746-S']),frozenset(['GI_14249309-S']),0.102272727273,0.833333333333,8.14814814815
34,frozenset(['GI_15431299-S']),frozenset(['GI_15431298-S']),0.102272727273,0.833333333333,8.14814814815
35,frozenset(['GI_15431298-S']),frozenset(['GI_15431299-S']),0.102272727273,0.833333333333,8.14814814815
36,frozenset(['GI_14916472-S']),frozenset(['GI_14249467-I']),0.102272727273,0.888888888889,8.69135802469
37,frozenset(['GI_14249467-I']),frozenset(['GI_14916472-S']),0.102272727273,0.888888888889,8.69135802469
38,frozenset(['GI_13787194-S']),frozenset(['GI_14165460-I']),0.102272727273,0.888888888889,8.69135802469
39,frozenset(['GI_14165460-I']),frozenset(['GI_13787194-S']),0.102272727273,0.888888888889,8.69135802469
40,frozenset(['GI_15011917-S']),frozenset(['GI_14589955-S']),0.102272727273,0.833333333333,8.14814814815
41,frozenset(['GI_14589955-S']),frozenset(['GI_15011917-S']),0.102272727273,0.833333333333,8.14814814815
42,frozenset(['GI_10800413-S']),frozenset(['GI_14150038-S']),0.102272727273,0.833333333333,8.14814814815
43,frozenset(['GI_14150038-S']),frozenset(['GI_10800413-S']),0.102272727273,0.833333333333,8.14814814815
44,frozenset(['GI_13376672-S']),frozenset(['GI_10800147-S']),0.102272727273,0.888888888889,8.69135802469
45,frozenset(['GI_10800147-S']),frozenset(['GI_13376672-S']),0.102272727273,0.888888888889,8.69135802469
46,frozenset(['GI_10800413-S']),frozenset(['GI_14589955-S']),0.102272727273,0.833333333333,8.14814814815
47,frozenset(['GI_14589955-S']),frozenset(['GI_10800413-S']),0.102272727273,0.833333333333,8.14814814815
48,frozenset(['GI_10864030-S']),frozenset(['GI_14249467-I']),0.102272727273,0.888888888889,8.69135802469
49,frozenset(['GI_14249467-I']),frozenset(['GI_10864030-S']),0.102272727273,0.888888888889,8.69135802469
50,frozenset(['GI_13540508-S']),frozenset(['GI_14165460-I']),0.102272727273,0.833333333333,8.14814814815
51,frozenset(['GI_14165460-I']),frozenset(['GI_13540508-S']),0.102272727273,0.833333333333,8.14814814815
52,frozenset(['GI_11641260-S']),frozenset(['GI_13376659-S']),0.102272727273,0.833333333333,8.14814814815
53,frozenset(['GI_13376659-S']),frozenset(['GI_11641260-S']),0.102272727273,0.833333333333,8.14814814815
54,frozenset(['GI_15812218-S']),frozenset(['GI_14790142-S']),0.102272727273,0.833333333333,8.14814814815
55,frozenset(['GI_14790142-S']),frozenset(['GI_15812218-S']),0.102272727273,0.833333333333,8.14814814815
56,frozenset(['GI_13787194-S']),frozenset(['GI_12545396-I']),0.102272727273,0.833333333333,8.14814814815
57,frozenset(['GI_12545396-I']),frozenset(['GI_13787194-S']),0.102272727273,0.833333333333,8.14814814815
