,antecedants,consequents,support,confidence,lift
57,"GI_14249309-S,GI_11968040-S",GI_14249251-S,0.069148936,0.923076923,9.641025641
58,"GI_12232372-S,GI_12232386-S",GI_14165257-S,0.069148936,0.923076923,9.641025641
59,"GI_15147249-S,GI_15890084-A",GI_13194196-S,0.069148936,0.923076923,9.641025641
60,"GI_15147249-S,GI_13194196-S",GI_15890084-A,0.063829787,1,10.44444444
61,"GI_15890084-A,GI_13194196-S",GI_15147249-S,0.069148936,0.923076923,9.641025641
62,"GI_14600335-S,GI_14249467-I",GI_10800147-S,0.069148936,0.923076923,9.641025641
63,"GI_10800147-S,GI_14249467-I",GI_14600335-S,0.063829787,1,10.44444444
64,"GI_12957487-S,GI_14589955-S",GI_11321582-S,0.069148936,0.923076923,9.641025641
65,"GI_12957487-S,GI_11321582-S",GI_14589955-S,0.063829787,1,10.44444444
66,"GI_15812185-I,GI_12025664-S",GI_16554567-A,0.074468085,0.928571429,9.698412698
67,"GI_15812185-I,GI_16554567-A",GI_12025664-S,0.069148936,1,10.44444444
68,"GI_12025664-S,GI_16554567-A",GI_15812185-I,0.074468085,0.928571429,9.698412698
69,"GI_14249251-S,GI_13376672-S",GI_14141191-S,0.069148936,0.923076923,9.641025641
70,"GI_14249251-S,GI_14141191-S",GI_13376672-S,0.069148936,0.923076923,9.641025641
71,"GI_13376672-S,GI_14141191-S",GI_14249251-S,0.069148936,0.923076923,9.641025641
72,"GI_15812220-S,GI_10864030-S,GI_14249467-I",GI_13376746-S,0.063829787,1,10.44444444
73,"GI_13376746-S,GI_15812220-S,GI_14249467-I",GI_10864030-S,0.063829787,1,10.44444444
74,"GI_15812220-S,GI_10864030-S,GI_13376746-S",GI_14249467-I,0.063829787,1,10.44444444
75,"GI_15812220-S,GI_14249467-I","GI_10864030-S,GI_13376746-S",0.069148936,0.923076923,11.56923077
76,"GI_15812220-S,GI_13376746-S","GI_10864030-S,GI_14249467-I",0.069148936,0.923076923,11.56923077
77,"GI_14249309-S,GI_13787194-S,GI_12232456-S",GI_13376182-S,0.069148936,0.923076923,9.641025641
78,"GI_14249309-S,GI_12232456-S,GI_13376182-S",GI_13787194-S,0.063829787,1,10.44444444
79,"GI_13787194-S,GI_12232456-S,GI_13376182-S",GI_14249309-S,0.069148936,0.923076923,9.641025641
80,"GI_12232456-S,GI_13376182-S","GI_14249309-S,GI_13787194-S",0.069148936,0.923076923,11.56923077
81,"GI_15812185-I,GI_12025664-S,GI_16554567-A",GI_13027654-A,0.069148936,0.923076923,9.641025641
82,"GI_15812185-I,GI_12025664-S,GI_13027654-A",GI_16554567-A,0.069148936,0.923076923,9.641025641
83,"GI_15812185-I,GI_13027654-A,GI_16554567-A",GI_12025664-S,0.063829787,1,10.44444444
84,"GI_12025664-S,GI_16554567-A,GI_13027654-A",GI_15812185-I,0.063829787,1,10.44444444
85,"GI_15812185-I,GI_16554567-A","GI_12025664-S,GI_13027654-A",0.069148936,0.923076923,12.3956044
86,"GI_13027654-A,GI_16554567-A","GI_15812185-I,GI_12025664-S",0.063829787,1,13.42857143
87,"GI_13376321-S,GI_14141169-S",GI_13376030-A,0.069148936,0.923076923,9.641025641
88,"GI_14141169-S,GI_13376030-A",GI_13376321-S,0.069148936,0.923076923,9.641025641
89,"GI_10864030-S,GI_14916472-S,GI_14249467-I",GI_13376746-S,0.069148936,1,10.44444444
90,"GI_13376746-S,GI_14916472-S,GI_14249467-I",GI_10864030-S,0.074468085,0.928571429,9.698412698
91,"GI_13376746-S,GI_10864030-S,GI_14249467-I",GI_14916472-S,0.074468085,0.928571429,9.698412698
92,"GI_10864030-S,GI_14916472-S,GI_13376746-S",GI_14249467-I,0.069148936,1,10.44444444
93,"GI_10864030-S,GI_14916472-S","GI_13376746-S,GI_14249467-I",0.074468085,0.928571429,11.63809524
94,"GI_14916472-S,GI_13376746-S","GI_10864030-S,GI_14249467-I",0.074468085,0.928571429,11.63809524
95,"GI_11641260-S,GI_13376746-S",GI_13376659-S,0.063829787,1,10.44444444
