,S_euc,D_euc,S/D_euc,S_cos,D_cos,S/D_cos
55,13.118954203902916,38.482603018092256,0.34090610236878094,13.537404745334371,38.659049075578579,0.35017428180576032
56,13.034937015226806,38.906015777438874,0.33503654267229305,13.277518246016431,39.941146331284465,0.33242706996660804
57,11.906319421872436,40.935330723543778,0.29085680294808436,11.615321500667061,39.862202761353785,0.29138684508243134
58,12.200834459400593,40.445126664698755,0.30166389539458915,12.304803694545198,40.230481200437772,0.3058577309388808
59,11.850394816787135,41.014501202405555,0.28893182824059538,10.909081038217341,42.332243381215719,0.25770146268832228
60,11.730454933514897,42.035358024507985,0.27906161585862216,11.5475827778361,41.321857157131056,0.27945459309645992
61,12.227454590466888,42.68169094925053,0.28648008826561255,11.887646341747402,42.861549426078938,0.27734989754043776
62,12.201389776525,42.620272593547597,0.28628136410305838,11.613205921532197,42.730182463287122,0.27177992819267788
63,10.578782036520998,43.861691503012381,0.24118499934719703,11.401745911721649,43.808503868430812,0.26026330289580946
64,11.551541153192172,42.693339385307155,0.27057010108625085,11.979044331222017,42.722187321940467,0.28039398453435554
65,11.296648117454586,43.285739953961681,0.2609785146209721,11.391325893449796,45.692077619668076,0.24930636746853505
66,11.474061504424068,45.523966995123764,0.25204441224669843,11.276088627875248,44.532038191286588,0.25321294703464969
67,10.779221585336909,44.283902820440808,0.2434117342602734,10.63358871841225,44.947453523342276,0.23657822378947399
68,11.013809892547547,44.384496316550589,0.24814542929578304,10.624917620000703,43.940472302411315,0.24180253564133039
69,10.326455981018269,46.118689100350302,0.2239104402674757,11.054720122267781,45.605189709566318,0.24240048539802261
70,11.109648501619963,45.907421090964775,0.24200114573211123,10.565651817520074,46.0234721849287,0.22957094099866734
71,10.654739267714872,46.040715806827649,0.23141993083727899,10.479391264153785,46.377704620468933,0.22595752312262293
72,9.9807436822037729,47.167105787243543,0.21160390309347937,10.548897840395211,47.123120028361939,0.22385822148546528
73,9.9390695484888454,47.258060022895521,0.21031480225116261,10.527297189922871,46.559841738942957,0.22610251230982537
74,9.2187339275000983,47.976737192570432,0.19215008078806348,9.1832947730613856,48.48907606414668,0.18938894114857363
75,9.3746394175432801,48.604842118057142,0.19287459868243284,9.3841351267510404,47.777314103255222,0.19641403672191085
76,9.1902989185856523,49.03221710892258,0.18743388450434273,9.1194324759713421,49.217028026502135,0.18529019003465136
77,8.8731311858984601,50.25997215827509,0.17654468963802514,9.6376537064621992,49.257578078934948,0.19565829426322834
78,9.4972978923008817,49.990770321813123,0.18998102712085638,8.9279333464588984,48.883965703514683,0.18263521009337819
79,8.915734909650876,50.407226869646649,0.1768741401447656,9.3250890211889939,50.322465200250086,0.18530668130190592
80,8.8602188278033776,50.190054016544799,0.17653335907713247,8.7325445271486952,50.389612611275425,0.17330048941861995
81,9.0242326889834175,50.688899608711125,0.17803173394264335,8.6479703771514895,51.540048557401555,0.16779127337297731
82,8.5054508380517202,52.174251772030175,0.16302008268782425,8.2909880374539888,51.734143656243639,0.16026143377466295
83,8.8834969954728411,51.240876695264205,0.17336738885839309,8.801899629601559,51.399878962328636,0.17124358670285078
84,8.2179449478327626,52.414420392117343,0.15678786269796599,7.8375574504638337,51.80364631223204,0.15129354801060027
85,9.0127228645402866,53.658907870765937,0.16796321845101386,9.3649512870778437,54.212946303720265,0.17274381721687004
86,7.587439280137259,53.223569825406678,0.14255787999615421,7.6894891159822034,53.234671735792972,0.14444513068748921
87,8.4445910714079293,54.258303659972938,0.15563684269100389,7.9647544924685834,54.147924969822995,0.14709251549172742
88,7.7634377303685307,54.091812238796898,0.1435233431650543,7.9029430595110348,54.284589604056706,0.14558354621733099
89,7.2793618673377631,55.032023520743707,0.13227501737409109,7.835457652662579,55.571935074597178,0.14099666751112094
90,7.4263658402190114,55.72103416439959,0.13327760246351905,7.5053193122717747,55.403224928316142,0.13546719206296359
91,6.9409406515880434,56.291464219307528,0.12330360824416707,7.6026387275441198,55.981418837565442,0.13580646731380253
92,7.2858011948281787,56.622860225814712,0.12867243310867821,7.1640396262430581,57.198365315200661,0.125249027428747
93,7.4564054277494858,57.361091552283902,0.12999064742261865,7.5226672396736118,56.634522321376402,0.13282829855941455
94,7.442676094816588,56.609256098862367,0.13147454334709333,7.3172257237820135,56.889918102927226,0.1286207814633066
95,7.1138687963133105,57.442366709526873,0.12384358799640942,7.2967149115463483,57.603879705866412,0.12667054630355473
96,6.2195869534987152,59.517217575333767,0.10450063371370291,6.4869188822294959,58.938575109324269,0.11006236357422976
97,6.9134940887626897,59.255879339123574,0.11667186726225948,7.0911515730375045,57.67529351204292,0.12294955328761063
98,6.6475362442002703,59.099483437540378,0.1124804458100849,6.2034071554293551,59.199893318010503,0.10478747186427918
99,6.3054141069541965,59.697711746398475,0.10562237517143357,6.6703333645899061,59.993876808743217,0.11118356938083061
100,6.0784635059243115,60.123302903457137,0.1010999597890487,6.3993708479178562,59.96969079203096,0.10671008576833005
