,support,itemsets
271,0.102272727273,['GI_13027603-S']
272,0.102272727273,['GI_13027629-S']
273,0.102272727273,['GI_13027635-S']
274,0.102272727273,['GI_13027637-S']
275,0.102272727273,['GI_13027654-A']
276,0.102272727273,['GI_13112047-A']
277,0.102272727273,['GI_13112053-S']
278,0.102272727273,['GI_13123771-S']
279,0.102272727273,['GI_13124772-S']
280,0.102272727273,['GI_13124878-A']
281,0.102272727273,['GI_13124880-A']
282,0.102272727273,['GI_13124889-S']
283,0.102272727273,['GI_13128859-S']
284,0.102272727273,['GI_13128861-S']
285,0.102272727273,['GI_13128863-S']
286,0.102272727273,['GI_13128866-S']
287,0.102272727273,['GI_13128967-S']
288,0.102272727273,['GI_13128993-S']
289,0.102272727273,['GI_13128995-S']
290,0.102272727273,['GI_13128997-S']
291,0.102272727273,['GI_13129005-S']
292,0.102272727273,['GI_13129013-S']
293,0.102272727273,['GI_13129023-S']
294,0.102272727273,['GI_13129061-S']
295,0.102272727273,['GI_13129063-S']
296,0.102272727273,['GI_13129067-S']
297,0.102272727273,['GI_13129087-S']
298,0.102272727273,['GI_13129091-S']
299,0.102272727273,['GI_13129093-S']
300,0.102272727273,['GI_13129099-S']
301,0.102272727273,['GI_13129101-S']
302,0.102272727273,['GI_13129105-S']
303,0.102272727273,['GI_13129115-S']
304,0.102272727273,['GI_13129117-A']
305,0.102272727273,['GI_13129119-S']
306,0.102272727273,['GI_13129121-S']
307,0.102272727273,['GI_13129135-S']
308,0.102272727273,['GI_13129141-S']
309,0.102272727273,['GI_13129143-S']
310,0.102272727273,['GI_13162281-S']
311,0.102272727273,['GI_13186319-A']
312,0.102272727273,['GI_13194196-S']
313,0.102272727273,['GI_13236519-S']
314,0.102272727273,['GI_13236539-S']
315,0.102272727273,['GI_13236552-S']
316,0.102272727273,['GI_13236574-S']
317,0.102272727273,['GI_13236578-S']
318,0.102272727273,['GI_13236584-S']
319,0.102272727273,['GI_13236586-S']
320,0.102272727273,['GI_13236596-S']
321,0.102272727273,['GI_13259500-A']
322,0.102272727273,['GI_13259504-S']
323,0.102272727273,['GI_13259507-A']
324,0.102272727273,['GI_13259511-A']
325,0.102272727273,['GI_13259519-S']
326,0.102272727273,['GI_13259538-S']
327,0.102272727273,['GI_13259542-A']
328,0.102272727273,['GI_13259551-A']
329,0.102272727273,['GI_13324681-S']
330,0.102272727273,['GI_13325056-S']
331,0.102272727273,['GI_13325058-S']
332,0.102272727273,['GI_13325059-S']
333,0.102272727273,['GI_13325060-S']
334,0.102272727273,['GI_13325063-S']
335,0.102272727273,['GI_13325065-S']
336,0.102272727273,['GI_13325074-S']
337,0.102272727273,['GI_13375617-S']
338,0.102272727273,['GI_13375645-S']
339,0.102272727273,['GI_13375659-S']
340,0.102272727273,['GI_13375663-S']
341,0.102272727273,['GI_13375675-S']
342,0.102272727273,['GI_13375689-S']
343,0.102272727273,['GI_13375694-S']
344,0.102272727273,['GI_13375700-S']
345,0.102272727273,['GI_13375704-S']
346,0.102272727273,['GI_13375737-S']
347,0.102272727273,['GI_13375741-S']
348,0.102272727273,['GI_13375755-S']
349,0.102272727273,['GI_13375757-S']
350,0.102272727273,['GI_13375778-S']
351,0.102272727273,['GI_13375784-S']
352,0.102272727273,['GI_13375790-S']
353,0.102272727273,['GI_13375806-S']
354,0.102272727273,['GI_13375816-S']
355,0.102272727273,['GI_13375845-S']
356,0.102272727273,['GI_13375859-S']
357,0.102272727273,['GI_13375882-S']
358,0.102272727273,['GI_13375886-S']
359,0.102272727273,['GI_13375890-A']
360,0.102272727273,['GI_13375900-S']
361,0.102272727273,['GI_13375925-S']
362,0.102272727273,['GI_13375978-S']
363,0.102272727273,['GI_13375980-S']
364,0.102272727273,['GI_13375984-S']
365,0.102272727273,['GI_13375996-S']
366,0.102272727273,['GI_13376006-S']
367,0.102272727273,['GI_13376012-S']
368,0.102272727273,['GI_13376030-A']
369,0.102272727273,['GI_13376061-S']
370,0.102272727273,['GI_13376087-S']
371,0.102272727273,['GI_13376090-S']
372,0.102272727273,['GI_13376161-S']
373,0.102272727273,['GI_13376182-S']
374,0.102272727273,['GI_13376199-S']
375,0.102272727273,['GI_13376201-S']
376,0.102272727273,['GI_13376207-S']
377,0.102272727273,['GI_13376227-S']
378,0.102272727273,['GI_13376229-S']
379,0.102272727273,['GI_13376239-S']
380,0.102272727273,['GI_13376244-S']
381,0.102272727273,['GI_13376246-S']
382,0.102272727273,['GI_13376252-S']
383,0.102272727273,['GI_13376266-S']
384,0.102272727273,['GI_13376287-S']
385,0.102272727273,['GI_13376291-S']
386,0.102272727273,['GI_13376305-S']
387,0.102272727273,['GI_13376321-S']
388,0.102272727273,['GI_13376328-S']
389,0.102272727273,['GI_13376330-S']
390,0.102272727273,['GI_13376338-S']
391,0.102272727273,['GI_13376342-S']
392,0.102272727273,['GI_13376346-S']
393,0.102272727273,['GI_13376368-S']
394,0.102272727273,['GI_13376370-S']
395,0.102272727273,['GI_13376379-S']
396,0.102272727273,['GI_13376403-S']
397,0.102272727273,['GI_13376420-S']
398,0.102272727273,['GI_13376422-S']
399,0.102272727273,['GI_13376428-S']
400,0.102272727273,['GI_13376430-S']
401,0.102272727273,['GI_13376446-S']
402,0.102272727273,['GI_13376473-S']
403,0.102272727273,['GI_13376477-S']
404,0.102272727273,['GI_13376499-S']
405,0.102272727273,['GI_13376528-S']
406,0.102272727273,['GI_13376532-S']
407,0.102272727273,['GI_13376551-S']
408,0.102272727273,['GI_13376553-S']
409,0.102272727273,['GI_13376557-S']
410,0.102272727273,['GI_13376622-S']
411,0.102272727273,['GI_13376635-S']
412,0.102272727273,['GI_13376659-S']
413,0.102272727273,['GI_13376664-S']
414,0.102272727273,['GI_13376668-S']
415,0.102272727273,['GI_13376672-S']
416,0.102272727273,['GI_13376690-S']
417,0.102272727273,['GI_13376700-S']
418,0.102272727273,['GI_13376724-S']
419,0.102272727273,['GI_13376746-S']
420,0.102272727273,['GI_13376748-S']
421,0.102272727273,['GI_13376750-S']
422,0.102272727273,['GI_13376815-S']
423,0.102272727273,['GI_13376833-S']
424,0.102272727273,['GI_13376839-S']
425,0.102272727273,['GI_13376847-S']
426,0.102272727273,['GI_13376853-S']
427,0.102272727273,['GI_13376859-S']
428,0.102272727273,['GI_13376875-S']
429,0.102272727273,['GI_13376877-S']
430,0.102272727273,['GI_13376994-S']
431,0.102272727273,['GI_13376995-S']
432,0.102272727273,['GI_13377003-S']
433,0.102272727273,['GI_13384595-S']
434,0.102272727273,['GI_13384599-S']
435,0.102272727273,['GI_13384601-S']
436,0.102272727273,['GI_13385593-S']
437,0.102272727273,['GI_13386483-S']
438,0.102272727273,['GI_13386487-S']
439,0.102272727273,['GI_13386499-A']
440,0.102272727273,['GI_13399321-S']
441,0.102272727273,['GI_13430847-S']
442,0.102272727273,['GI_13430855-S']
443,0.102272727273,['GI_13430859-S']
444,0.102272727273,['GI_13430863-A']
445,0.102272727273,['GI_13430867-S']
446,0.102272727273,['GI_13430873-S']
447,0.102272727273,['GI_13430881-A']
448,0.102272727273,['GI_13435128-S']
449,0.102272727273,['GI_13435144-S']
450,0.102272727273,['GI_13435160-A']
451,0.102272727273,['GI_13435349-A']
452,0.102272727273,['GI_13435355-S']
453,0.102272727273,['GI_13435358-S']
454,0.102272727273,['GI_13435378-S']
455,0.102272727273,['GI_13435380-S']
456,0.102272727273,['GI_13435384-S']
457,0.102272727273,['GI_13442997-S']
458,0.102272727273,['GI_13443001-S']
459,0.102272727273,['GI_13443017-S']
460,0.102272727273,['GI_13443032-A']
461,0.102272727273,['GI_13449266-S']
462,0.102272727273,['GI_13470085-S']
463,0.102272727273,['GI_13470091-S']
464,0.102272727273,['GI_13489082-S']
465,0.102272727273,['GI_13489098-S']
466,0.102272727273,['GI_13491165-S']
467,0.102272727273,['GI_13491167-S']
468,0.102272727273,['GI_13514812-I']
469,0.102272727273,['GI_13514816-A']
470,0.102272727273,['GI_13514821-A']
471,0.102272727273,['GI_13514826-S']
472,0.102272727273,['GI_13514830-S']
473,0.102272727273,['GI_13518012-A']
474,0.102272727273,['GI_13518022-S']
475,0.102272727273,['GI_13518031-S']
476,0.102272727273,['GI_13518038-A']
477,0.102272727273,['GI_13518227-S']
478,0.102272727273,['GI_13540472-S']
479,0.102272727273,['GI_13540508-S']
480,0.102272727273,['GI_13540514-S']
481,0.102272727273,['GI_13540520-S']
482,0.102272727273,['GI_13540554-S']
483,0.102272727273,['GI_13540575-S']
484,0.102272727273,['GI_13540593-S']
485,0.102272727273,['GI_13540601-S']
486,0.102272727273,['GI_13540611-S']
487,0.102272727273,['GI_13569839-S']
488,0.102272727273,['GI_13569844-S']
489,0.102272727273,['GI_13569857-S']
490,0.102272727273,['GI_13569865-S']
491,0.102272727273,['GI_13569869-S']
492,0.102272727273,['GI_13569888-S']
493,0.102272727273,['GI_13569947-S']
494,0.102272727273,['GI_13569955-S']
495,0.102272727273,['GI_13654234-A']
496,0.102272727273,['GI_13654273-S']
497,0.102272727273,['GI_13654275-S']
498,0.102272727273,['GI_13654285-S']
499,0.102272727273,['GI_13676856-S']
500,0.102272727273,['GI_13677215-A']
501,0.102272727273,['GI_13699812-I']
502,0.102272727273,['GI_13699820-S']
503,0.102272727273,['GI_13699821-S']
504,0.102272727273,['GI_13699837-S']
505,0.102272727273,['GI_13699861-S']
506,0.102272727273,['GI_13699866-S']
507,0.102272727273,['GI_13775165-S']
508,0.102272727273,['GI_13775195-S']
509,0.102272727273,['GI_13775201-S']
510,0.102272727273,['GI_13775219-S']
511,0.102272727273,['GI_13775223-S']
512,0.102272727273,['GI_13775598-S']
513,0.102272727273,['GI_13775601-A']
514,0.102272727273,['GI_13775603-S']
515,0.102272727273,['GI_13786122-S']
516,0.102272727273,['GI_13787188-A']
517,0.102272727273,['GI_13787192-S']
518,0.102272727273,['GI_13787194-S']
519,0.102272727273,['GI_13787208-S']
520,0.102272727273,['GI_13787213-I']
521,0.102272727273,['GI_13787214-I']
522,0.102272727273,['GI_13899218-S']
523,0.102272727273,['GI_13899226-S']
524,0.102272727273,['GI_13899232-S']
525,0.102272727273,['GI_13899238-S']
526,0.102272727273,['GI_13899240-S']
527,0.102272727273,['GI_13899252-S']
528,0.102272727273,['GI_13899280-S']
529,0.102272727273,['GI_13899296-S']
530,0.102272727273,['GI_13899304-S']
531,0.102272727273,['GI_13899314-S']
532,0.102272727273,['GI_13899316-S']
533,0.102272727273,['GI_13899326-S']
534,0.102272727273,['GI_13899331-S']
535,0.102272727273,['GI_13899341-S']
536,0.102272727273,['GI_13904863-S']
537,0.102272727273,['GI_13904867-S']
538,0.102272727273,['GI_13904868-S']
539,0.102272727273,['GI_13904869-S']
540,0.102272727273,['GI_13929427-S']
541,0.102272727273,['GI_13929463-A']
542,0.102272727273,['GI_13929468-S']
543,0.102272727273,['GI_13929469-S']
544,0.102272727273,['GI_13929470-S']
545,0.102272727273,['GI_13929472-S']
546,0.102272727273,['GI_13937360-S']
547,0.102272727273,['GI_13994241-S']
548,0.102272727273,['GI_13994260-S']
549,0.102272727273,['GI_13994272-S']
550,0.102272727273,['GI_13994281-S']
551,0.102272727273,['GI_13994286-S']
552,0.102272727273,['GI_13994299-S']
553,0.102272727273,['GI_14042922-S']
554,0.102272727273,['GI_14042940-S']
555,0.102272727273,['GI_14042952-S']
556,0.102272727273,['GI_14042963-S']
557,0.102272727273,['GI_14042967-S']
558,0.102272727273,['GI_14042969-S']
559,0.102272727273,['GI_14042973-S']
560,0.102272727273,['GI_14043021-S']
561,0.102272727273,['GI_14043023-S']
562,0.102272727273,['GI_14043025-S']
563,0.102272727273,['GI_14043031-A']
564,0.102272727273,['GI_14043068-S']
565,0.102272727273,['GI_14043073-A']
566,0.102272727273,['GI_14110370-S']
567,0.102272727273,['GI_14110374-A']
568,0.102272727273,['GI_14110380-I']
569,0.102272727273,['GI_14110389-A']
570,0.102272727273,['GI_14110394-S']
571,0.102272727273,['GI_14110401-A']
572,0.102272727273,['GI_14110406-A']
573,0.102272727273,['GI_14110410-I']
574,0.102272727273,['GI_14110413-A']
575,0.102272727273,['GI_14110425-S']
576,0.102272727273,['GI_14110430-A']
577,0.102272727273,['GI_14141149-S']
578,0.102272727273,['GI_14141153-A']
579,0.102272727273,['GI_14141158-A']
580,0.102272727273,['GI_14141160-A']
581,0.102272727273,['GI_14141164-S']
582,0.102272727273,['GI_14141165-A']
583,0.102272727273,['GI_14141169-S']
584,0.102272727273,['GI_14141173-S']
585,0.102272727273,['GI_14141179-S']
586,0.102272727273,['GI_14141180-S']
587,0.102272727273,['GI_14141188-S']
588,0.102272727273,['GI_14141189-S']
589,0.102272727273,['GI_14141191-S']
590,0.102272727273,['GI_14141192-S']
591,0.102272727273,['GI_14141194-S']
592,0.102272727273,['GI_14149608-S']
593,0.102272727273,['GI_14149614-S']
594,0.102272727273,['GI_14149616-S']
595,0.102272727273,['GI_14149626-S']
596,0.102272727273,['GI_14149628-S']
597,0.102272727273,['GI_14149656-S']
598,0.102272727273,['GI_14149666-S']
599,0.102272727273,['GI_14149670-S']
600,0.102272727273,['GI_14149674-S']
601,0.102272727273,['GI_14149676-S']
602,0.102272727273,['GI_14149679-S']
603,0.102272727273,['GI_14149687-S']
604,0.102272727273,['GI_14149701-S']
605,0.102272727273,['GI_14149711-S']
606,0.102272727273,['GI_14149715-S']
607,0.102272727273,['GI_14149719-S']
608,0.102272727273,['GI_14149723-S']
609,0.102272727273,['GI_14149729-S']
610,0.102272727273,['GI_14149741-S']
611,0.102272727273,['GI_14149782-S']
612,0.102272727273,['GI_14149798-S']
613,0.102272727273,['GI_14149802-S']
614,0.102272727273,['GI_14149804-S']
615,0.102272727273,['GI_14149806-S']
616,0.102272727273,['GI_14149858-S']
617,0.102272727273,['GI_14149862-A']
618,0.102272727273,['GI_14149874-S']
619,0.102272727273,['GI_14149901-S']
620,0.102272727273,['GI_14149903-I']
621,0.102272727273,['GI_14149929-S']
622,0.102272727273,['GI_14149955-S']
623,0.102272727273,['GI_14149980-S']
624,0.102272727273,['GI_14149984-S']
625,0.102272727273,['GI_14149986-S']
626,0.102272727273,['GI_14149994-S']
627,0.102272727273,['GI_14150026-S']
628,0.102272727273,['GI_14150028-S']
629,0.102272727273,['GI_14150030-S']
630,0.102272727273,['GI_14150034-S']
631,0.102272727273,['GI_14150038-S']
632,0.102272727273,['GI_14150040-S']
633,0.102272727273,['GI_14150046-S']
634,0.102272727273,['GI_14150048-S']
635,0.102272727273,['GI_14150051-S']
636,0.102272727273,['GI_14150053-S']
637,0.102272727273,['GI_14150057-S']
638,0.102272727273,['GI_14150059-S']
639,0.102272727273,['GI_14150063-S']
640,0.102272727273,['GI_14150079-S']
641,0.102272727273,['GI_14150081-S']
642,0.102272727273,['GI_14150089-S']
643,0.102272727273,['GI_14150093-S']
644,0.102272727273,['GI_14150097-S']
645,0.102272727273,['GI_14150099-S']
646,0.102272727273,['GI_14150127-S']
647,0.102272727273,['GI_14150131-S']
648,0.102272727273,['GI_14150133-S']
649,0.102272727273,['GI_14150136-S']
650,0.102272727273,['GI_14150138-S']
651,0.102272727273,['GI_14150140-S']
652,0.102272727273,['GI_14150142-S']
653,0.102272727273,['GI_14150170-S']
654,0.102272727273,['GI_14150184-S']
655,0.102272727273,['GI_14150188-S']
656,0.102272727273,['GI_14150190-S']
657,0.102272727273,['GI_14165257-S']
658,0.102272727273,['GI_14165271-S']
659,0.102272727273,['GI_14165285-S']
660,0.102272727273,['GI_14165436-A']
661,0.102272727273,['GI_14165451-A']
662,0.102272727273,['GI_14165455-A']
663,0.102272727273,['GI_14165459-A']
664,0.102272727273,['GI_14165460-I']
665,0.102272727273,['GI_14165467-S']
666,0.102272727273,['GI_14165470-S']
667,0.102272727273,['GI_14165471-S']
668,0.102272727273,['GI_14192942-S']
669,0.102272727273,['GI_14195610-S']
670,0.102272727273,['GI_14195617-A']
671,0.102272727273,['GI_14195633-S']
672,0.102272727273,['GI_14210509-S']
673,0.102272727273,['GI_14211539-S']
674,0.102272727273,['GI_14211842-S']
675,0.102272727273,['GI_14211844-S']
676,0.102272727273,['GI_14211858-S']
677,0.102272727273,['GI_14211872-S']
678,0.102272727273,['GI_14211888-S']
679,0.102272727273,['GI_14211922-S']
680,0.102272727273,['GI_14249125-S']
681,0.102272727273,['GI_14249127-S']
682,0.102272727273,['GI_14249149-S']
683,0.102272727273,['GI_14249161-S']
684,0.102272727273,['GI_14249177-S']
685,0.102272727273,['GI_14249217-S']
686,0.102272727273,['GI_14249239-S']
687,0.102272727273,['GI_14249251-S']
688,0.102272727273,['GI_14249259-S']
689,0.102272727273,['GI_14249273-S']
690,0.102272727273,['GI_14249303-S']
691,0.102272727273,['GI_14249307-S']
692,0.102272727273,['GI_14249309-S']
693,0.102272727273,['GI_14249315-S']
694,0.102272727273,['GI_14249381-S']
695,0.102272727273,['GI_14249383-S']
696,0.102272727273,['GI_14249445-S']
697,0.102272727273,['GI_14249449-S']
