,antecedants,consequents,support,confidence,lift
42,frozenset(['GI_14591914-S']),frozenset(['GI_14141192-S']),0.102272727273,0.777777777778,7.6049382716
43,frozenset(['GI_14141192-S']),frozenset(['GI_14591914-S']),0.102272727273,0.777777777778,7.6049382716
44,frozenset(['GI_14251208-S']),frozenset(['GI_11496985-S']),0.102272727273,0.722222222222,7.06172839506
45,frozenset(['GI_11496985-S']),frozenset(['GI_14251208-S']),0.102272727273,0.722222222222,7.06172839506
46,frozenset(['GI_13027654-A']),frozenset(['GI_16554567-A']),0.102272727273,0.722222222222,7.06172839506
47,frozenset(['GI_16554567-A']),frozenset(['GI_13027654-A']),0.102272727273,0.722222222222,7.06172839506
48,frozenset(['GI_13375741-S']),frozenset(['GI_14150038-S']),0.102272727273,0.722222222222,7.06172839506
49,frozenset(['GI_14150038-S']),frozenset(['GI_13375741-S']),0.102272727273,0.722222222222,7.06172839506
50,frozenset(['GI_14211842-S']),frozenset(['GI_13375659-S']),0.102272727273,0.722222222222,7.06172839506
51,frozenset(['GI_13375659-S']),frozenset(['GI_14211842-S']),0.102272727273,0.722222222222,7.06172839506
52,frozenset(['GI_12957487-S']),frozenset(['GI_13540601-S']),0.102272727273,0.722222222222,7.06172839506
53,frozenset(['GI_13540601-S']),frozenset(['GI_12957487-S']),0.102272727273,0.722222222222,7.06172839506
54,frozenset(['GI_14043025-S']),frozenset(['GI_14251208-S']),0.102272727273,0.722222222222,7.06172839506
55,frozenset(['GI_14251208-S']),frozenset(['GI_14043025-S']),0.102272727273,0.722222222222,7.06172839506
56,frozenset(['GI_14165460-I']),frozenset(['GI_13376553-S']),0.102272727273,0.722222222222,7.06172839506
57,frozenset(['GI_13376553-S']),frozenset(['GI_14165460-I']),0.102272727273,0.722222222222,7.06172839506
58,frozenset(['GI_16554603-S']),frozenset(['GI_14589955-S']),0.102272727273,0.722222222222,7.06172839506
59,frozenset(['GI_14589955-S']),frozenset(['GI_16554603-S']),0.102272727273,0.722222222222,7.06172839506
60,"frozenset(['GI_15451903-S', 'GI_15011917-S'])",frozenset(['GI_14589955-S']),0.0738636363636,1.0,9.77777777778
61,"frozenset(['GI_15451903-S', 'GI_14589955-S'])",frozenset(['GI_15011917-S']),0.0795454545455,0.928571428571,9.07936507937
62,"frozenset(['GI_15011917-S', 'GI_14589955-S'])",frozenset(['GI_15451903-S']),0.0852272727273,0.866666666667,8.47407407407
63,frozenset(['GI_15451903-S']),"frozenset(['GI_15011917-S', 'GI_14589955-S'])",0.102272727273,0.722222222222,8.47407407407
64,frozenset(['GI_15011917-S']),"frozenset(['GI_15451903-S', 'GI_14589955-S'])",0.102272727273,0.722222222222,9.07936507937
65,frozenset(['GI_14589955-S']),"frozenset(['GI_15451903-S', 'GI_15011917-S'])",0.102272727273,0.722222222222,9.77777777778
66,frozenset(['GI_14589898-S']),frozenset(['GI_16554603-S']),0.102272727273,0.722222222222,7.06172839506
67,frozenset(['GI_16554603-S']),frozenset(['GI_14589898-S']),0.102272727273,0.722222222222,7.06172839506
68,frozenset(['GI_13376528-S']),frozenset(['GI_13376746-S']),0.102272727273,0.722222222222,7.06172839506
69,frozenset(['GI_13376746-S']),frozenset(['GI_13376528-S']),0.102272727273,0.722222222222,7.06172839506
70,"frozenset(['GI_13787194-S', 'GI_14165460-I'])",frozenset(['GI_12545396-I']),0.0909090909091,0.875,8.55555555556
71,"frozenset(['GI_12545396-I', 'GI_14165460-I'])",frozenset(['GI_13787194-S']),0.0795454545455,1.0,9.77777777778
72,"frozenset(['GI_13787194-S', 'GI_12545396-I'])",frozenset(['GI_14165460-I']),0.0852272727273,0.933333333333,9.12592592593
73,frozenset(['GI_14165460-I']),"frozenset(['GI_13787194-S', 'GI_12545396-I'])",0.102272727273,0.777777777778,9.12592592593
74,frozenset(['GI_13787194-S']),"frozenset(['GI_12545396-I', 'GI_14165460-I'])",0.102272727273,0.777777777778,9.77777777778
75,frozenset(['GI_12545396-I']),"frozenset(['GI_13787194-S', 'GI_14165460-I'])",0.102272727273,0.777777777778,8.55555555556
76,frozenset(['GI_14165467-S']),frozenset(['GI_14591913-S']),0.102272727273,0.722222222222,7.06172839506
77,frozenset(['GI_14591913-S']),frozenset(['GI_14165467-S']),0.102272727273,0.722222222222,7.06172839506
78,frozenset(['GI_13376477-S']),frozenset(['GI_13376553-S']),0.102272727273,0.777777777778,7.6049382716
79,frozenset(['GI_13376553-S']),frozenset(['GI_13376477-S']),0.102272727273,0.777777777778,7.6049382716
